,Company ID,Industry
1115,3766716,software development
1116,31548029,it services and it consulting
1117,9653773,financial services
1118,392772,software development
1119,1096709,software development
1120,2313010,pharmaceutical manufacturing
1121,43572,defense and space manufacturing
1122,33856,staffing and recruiting
1123,3853914,it services and it consulting
1124,14636720,staffing and recruiting
1125,163842,financial services
1126,51707,staffing and recruiting
1127,20404451,it services and it consulting
1128,64454,defense and space manufacturing
1129,3896,software development
1130,3502352,software development
1131,90874865,it services and it consulting
1132,6611939,it services and it consulting
1133,4541,spectator sports
1134,887932,telecommunications
1135,2268304,manufacturing
1136,163904,design services
1137,264778,financial services
1138,31522718,internet marketplace platforms
1139,368101,construction
1140,3647,it services and it consulting
1141,1342166,retail
1142,14554533,business consulting and services
1143,203527,higher education
1144,347410,broadcast media production and distribution
1145,3776,advertising services
1146,830854,defense and space manufacturing
1147,2795875,it services and it consulting
1148,164939,pharmaceutical manufacturing
1149,21799,financial services
1150,97585,defense and space manufacturing
1151,10517222,it services and it consulting
1152,163248,insurance
1153,74884070,computer games
1154,29308,staffing and recruiting
1155,18021494,it services and it consulting
1156,459949,public safety
1157,13684740,"technology, information and internet"
1158,7215,law practice
1159,18806673,internet publishing
1160,14080,retail
1161,93129935,hospitals
1162,89581254,it services and it consulting
1163,9018,book and periodical publishing
1164,53235349,it services and it consulting
1165,5294,financial services
1166,221146,staffing and recruiting
1167,15253,retail
1168,2385278,it services and it consulting
1169,33783779,financial services
1170,6608,information services
1171,1257192,it services and it consulting
1172,102078785,software development
1173,1326150,computer and network security
1174,2778077,software development
1175,775681,broadcast media production and distribution
1176,17763,semiconductor manufacturing
1177,18226665,computer and network security
1178,30990037,outsourcing and offshoring consulting
1179,55215,staffing and recruiting
1180,567320,staffing and recruiting
1181,3608,computer hardware manufacturing
1182,7972587,it services and it consulting
1183,3151385,software development
1184,2824349,food and beverage manufacturing
1185,6497823,retail
1186,71301545,software development
1187,333989,it services and it consulting
1188,35522889,staffing and recruiting
1189,39203,defense and space manufacturing
1190,1294799,it services and it consulting
1191,972069,it services and it consulting
1192,2816847,it services and it consulting
1193,3534015,biotechnology research
1194,11419299,pharmaceutical manufacturing
1195,71497878,research services
1196,104603252,online audio and video media
1197,1023027,hospitals
1198,95730159,"technology, information and internet"
1199,9926,government administration
1200,294223,human resources services
1201,4703,advertising services
1202,53737,primary and secondary education
1203,777243,staffing and recruiting
1204,50625,software development
1205,6578256,software development
1206,6793658,staffing and recruiting
1207,2300593,financial services
1208,6612,real estate
1209,37510380,banking
1210,1354947,computer games
1211,13909,advertising services
1212,215439,staffing and recruiting
1213,13816,business consulting and services
1214,3717603,it services and it consulting
1215,4457,defense and space manufacturing
1216,80305,staffing and recruiting
1217,795290,staffing and recruiting
1218,450004,insurance
1219,40700253,it services and it consulting
1220,2127592,staffing and recruiting
1221,1745669,it services and it consulting
1222,18390845,it services and it consulting
1223,256503,advertising services
1224,4960,retail
1225,12153,architecture and planning
1226,3690,semiconductor manufacturing
1227,3067,it services and it consulting
1228,2024697,computers and electronics manufacturing
1229,440732,media production
1230,13216,financial services
1231,71066104,software development
1232,125283,staffing and recruiting
1233,68876681,financial services
1234,827183,staffing and recruiting
1235,65524276,business consulting and services
1236,1472,motor vehicle manufacturing
1237,650330,staffing and recruiting
1238,71141495,e-learning providers
1239,15626,insurance
1240,5398931,food and beverage services
1241,8306,biotechnology research
1242,850088,staffing and recruiting
1243,9811,it services and it consulting
1244,8299,staffing and recruiting
1245,2372885,industrial machinery manufacturing
1246,53216745,e-learning providers
1247,9999166,it services and it consulting
1248,18062774,it services and it consulting
1249,51901,railroad equipment manufacturing
1250,11792,gambling facilities and casinos
1251,13644811,"technology, information and internet"
1252,9659,software development
1253,1092713,business consulting and services
1254,120855,it services and it consulting
1255,255130,software development
1256,137130,it services and it consulting
1257,133614,it services and it consulting
1258,80943,beverage manufacturing
1259,692207,software development
1260,29873,business consulting and services
1261,3502852,software development
